FilePath,SegmentPath,Class,Duration,Origin,Subset
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1794.0_1797.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1797.0_1800.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1800.0_1803.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1803.0_1806.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1806.0_1809.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1809.0_1812.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1794.0_1797.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1797.0_1800.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1800.0_1803.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1803.0_1806.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1806.0_1809.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1809.0_1812.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1812.0_1815.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1815.0_1818.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1818.0_1821.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1821.0_1824.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1824.0_1827.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1827.0_1830.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1830.0_1833.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1833.0_1836.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1836.0_1839.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1839.0_1842.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1842.0_1845.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1845.0_1848.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1848.0_1851.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1851.0_1854.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1854.0_1857.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1857.0_1860.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1860.0_1863.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1863.0_1866.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
../../Dataset/Audios/ElenaPapale/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004.wav,../../Dataset/Audios/ElenaPapale/Segmented/Fin_FinbackWhale/us500HzMS16-ISCHIA_20160819_080004_1866.0_1869.0.wav,Fin_FinbackWhale,3.0,ElenaPapale Fin Finback Whale,train
