FilePath,SegmentPath,Class,Duration,Origin,Subset
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-04_11-16-12_48kHz_126_129.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-04_11-16-12_48kHz_126_129.WAV,Ferry_FastFerry,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_18-03-37_48kHz_24_27.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_18-03-37_48kHz_24_27.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_08-57-23_48kHz_51_54.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_08-57-23_48kHz_51_54.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-27-18_48kHz_30_33.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-27-18_48kHz_30_33.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_17-29-55_48kHz_99_102.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_17-29-55_48kHz_99_102.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_18-03-37_48kHz_21_24.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_18-03-37_48kHz_21_24.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-06_08-52-23_48kHz_72_75.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-06_08-52-23_48kHz_72_75.WAV,Ferry_FastFerry,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_177_180.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_177_180.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_120_123.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_120_123.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-42-18_48kHz_156_159.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-42-18_48kHz_156_159.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-42-18_48kHz_246_249.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-42-18_48kHz_246_249.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_11-31-12_48kHz_183_186.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_11-31-12_48kHz_183_186.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-15-27_48kHz_60_63.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-15-27_48kHz_60_63.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_189_192.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_189_192.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_08-57-23_48kHz_60_63.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-06_08-57-23_48kHz_60_63.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-06_07-08-08_48kHz_228_231.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-06_07-08-08_48kHz_228_231.WAV,Ferry_FastFerry,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-05_13-34-21_48kHz_207_210.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-05_13-34-21_48kHz_207_210.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-37-18_48kHz_9_12.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-37-18_48kHz_9_12.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_192_195.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Motor_boat/channelA_2024-06-04_13-54-09_48kHz_192_195.WAV,Motor_boat,3,SEANIMALMOVE Background NOWOPAM Day,train
../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-04_10-03-48_48kHz_150_153.WAV,../../Dataset/Audios/SEANIMALMOVE/NOWOPAMDay/Ferry_FastFerry/channelA_2024-06-04_10-03-48_48kHz_150_153.WAV,Ferry_FastFerry,3,SEANIMALMOVE Background NOWOPAM Day,train
